id,name_en,name_ko,image_url,types,height,weight,abilities,stats_hp,stats_attack,stats_defense,stats_sp_attack,stats_sp_defense,stats_speed,flavor_text,color,generation
324,torkoal,코터스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/324.png,불꽃,0.5,80.4,"하얀연기, 가뭄, 조가비갑옷",70,85,140,85,70,20,사용할 수 없게 된 탄광에는 많은 코터스가 살며 석탄을 부지런히 캐고 있다.,brown,3
325,spoink,피그점프,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/325.png,에스퍼,0.7,30.6,"두꺼운지방, 마이페이스, 먹보",60,25,35,70,80,60,꼬리를 용수철 대용으로 써서 항상 뛰어오르고 있다. 뛰는 반동으로 심장을 고동시키고 있는 것이다.,black,3
326,grumpig,피그킹,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/326.png,에스퍼,0.9,71.5,"두꺼운지방, 마이페이스, 먹보",80,45,65,90,110,80,흑진주로 사이코 파워를 강하게 하여 기묘한 스텝으로 상대의 마음을 조종한다.,purple,3
327,spinda,얼루기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/327.png,노말,1.1,5.0,"마이페이스, 갈지자걸음, 심술꾸러기",60,60,60,60,60,60,똑같은 얼룩무늬의 얼루기는 없다. 휘청휘청거리는 걸음걸이로 상대의 노림수를 피한다.,brown,3
328,trapinch,톱치,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/328.png,땅,0.7,15.0,"괴력집게, 개미지옥, 우격다짐",45,100,45,45,45,10,건조한 사막에 서식한다. 원뿔형의 보금자리 속에서 조용히 먹잇감을 계속 기다린다.,brown,3
329,vibrava,비브라바,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/329.png,"땅, 드래곤",1.1,15.3,부유,50,70,50,50,50,70,2장의 날개를 고속으로 진동시켜서 내는 초음파는 격렬한 두통을 불러일으킨다.,green,3
330,flygon,플라이곤,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/330.png,"땅, 드래곤",2.0,82.0,부유,80,100,80,80,80,100,날갯짓으로 모래 폭풍을 일으켜 모습을 감춘다. 빨간 덮개가 모래로부터 눈을 보호한다.,green,3
331,cacnea,선인왕,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/331.png,풀,0.4,51.3,"모래숨기, 저수",50,85,40,85,40,35,비가 적은 건조한 지역에 서식한다. 1년에 1번 노랑 꽃을 피운다.,green,3
332,cacturne,밤선인,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/332.png,"풀, 악",1.3,77.4,"모래숨기, 저수",70,115,60,115,60,55,밤이 되면 활동을 시작한다. 사막의 뜨거움에 몹시 지친 먹이를 찾아내어 붙잡는다.,green,3
333,swablu,파비코,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/333.png,"노말, 비행",0.4,1.2,"자연회복, 날씨부정",45,40,60,40,75,50,사람의 머리 위에 살짝 앉아 모자처럼 구는 것을 왠지 좋아한다.,blue,3
334,altaria,파비코리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/334.png,"드래곤, 비행",1.1,20.6,"자연회복, 날씨부정",75,70,90,70,105,80,넓은 하늘을 느긋하게 난다. 파비코리의 아름다운 콧노래를 들으면 황홀한 꿈을 꾸는 기분이다.,blue,3
335,zangoose,쟝고,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/335.png,노말,1.3,40.3,"면역, 독폭주",73,115,60,60,60,90,몇 대에 걸쳐서 세비퍼와 싸워왔다. 날카로운 발톱이 최대의 무기다.,white,3
336,seviper,세비퍼,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/336.png,독,2.7,52.5,"탈피, 틈새포착",73,100,60,100,60,65,맹독이 배어 나오는 예리하고 잘 드는 꼬리로 재빠른 쟝고에게 맞선다.,black,3
337,lunatone,루나톤,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/337.png,"바위, 에스퍼",1.0,168.0,부유,90,55,65,95,85,70,보름달의 밤이 되면 활발하게 활동하기 때문에 달의 변화와 관계 있다고 전해진다.,yellow,3
338,solrock,솔록,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/338.png,"바위, 에스퍼",1.2,154.0,부유,90,95,85,55,65,70,태양 에너지가 파워의 근원이라서 낮에는 강하다. 회전하면 몸이 빛난다.,red,3
339,barboach,미꾸리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/339.png,"물, 땅",0.4,1.9,"둔감, 위험예지, 촉촉바디",50,48,43,46,41,60,전신이 미끈미끈한 체액으로 덮여있기 때문에 잡아도 미끈하게 빠져나갈 수 있다.,gray,3
340,whiscash,메깅,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/340.png,"물, 땅",0.9,23.6,"둔감, 위험예지, 촉촉바디",110,78,73,76,71,60,큰 늪을 영역으로 한다. 적이 가까이 오면 크게 난동 부려서 큰 지진을 일으킨다.,blue,3
341,corphish,가재군,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/341.png,물,0.6,11.5,"괴력집게, 조가비갑옷, 적응력",43,80,65,50,35,35,아무리 물이 더러운 강이라도 적응해서 번식하는 터프한 생명력의 소유자.,red,3
342,crawdaunt,가재장군,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/342.png,"물, 악",1.1,32.8,"괴력집게, 조가비갑옷, 적응력",63,120,85,90,55,55,연못에 사는 다른 포켓몬을 집게로 집어들어 연못 밖으로 내던져버리는 난동꾼이다.,red,3
343,baltoy,오뚝군,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/343.png,"땅, 에스퍼",0.5,21.5,부유,40,40,55,40,70,55,한 다리로 회전하면서 이동한다. 거꾸로 회전하는 오뚝군도 발견된다.,brown,3
344,claydol,점토도리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/344.png,"땅, 에스퍼",1.5,108.0,부유,60,70,105,70,120,75,고대의 진흙인형이 괴이한 광선을 쬐어 생명이 깃들면서 포켓몬이 되었다.,black,3
345,lileep,릴링,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/345.png,"바위, 풀",1.0,23.8,"흡반, 마중물",66,41,77,61,87,23,촉수를 꽃잎으로 보이게 하여 가까이 온 먹이를 잡는다. 1억 년 전에 멸종했다.,purple,3
346,cradily,릴리요,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/346.png,"바위, 풀",1.5,60.4,"흡반, 마중물",86,81,97,81,107,43,따뜻한 바다의 얕은 곳에 있다. 바닷물이 빠지면 모래 해변에 숨어 있는 먹이를 파내어 먹는다.,green,3
347,anorith,아노딥스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/347.png,"바위, 벌레",0.7,12.5,"전투무장, 쓱쓱",45,95,50,40,50,75,포켓몬의 조상 중 하나다. 해저의 바위 지대에 숨어 있는 먹잇감을 늘어나는 발톱으로 잡는다.,gray,3
348,armaldo,아말도,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/348.png,"바위, 벌레",1.5,68.2,"전투무장, 쓱쓱",75,125,100,70,80,45,늘었다 줄었다 하는 거대한 손톱으로 먹이를 찔러서 잡는다. 튼튼한 갑옷을 몸에 두르고 있다.,gray,3
349,feebas,빈티나,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/349.png,물,0.6,7.4,"쓱쓱, 둔감, 적응력",20,15,20,10,55,80,무엇이든 먹기 때문에 더러운 강이나 호수에서도 살 수 있다. 누구도 주목하지 않는 포켓몬이다.,brown,3
350,milotic,밀로틱,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/350.png,물,6.2,162.0,"이상한비늘, 승기, 헤롱헤롱바디",95,60,79,100,125,81,밀로틱의 아름다운 모습을 본 이는 싸우려던 마음가짐을 잊어버린다고 한다.,pink,3
351,castform,캐스퐁,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/351.png,노말,0.3,0.8,기분파,70,70,70,70,70,70,기온이나 습도의 변화가 몸의 세포에 영향을 주어 모습을 바꾸는 포켓몬이다.,gray,3
352,kecleon,켈리몬,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/352.png,노말,1.0,22.0,"변색, 변환자재",60,90,70,60,120,40,몸의 색을 자유롭게 바꾸는 능력을 가지고 있다. 배에 있는 톱니무늬만은 바뀌지 않는다.,green,3
353,shuppet,어둠대신,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/353.png,고스트,0.6,2.3,"불면, 통찰, 저주받은바디",44,75,35,63,33,45,머리의 뿔로 원한과 질투의 감정을 먹는다고 전해진다. 한밤중에 활발하게 활동한다.,black,3
354,banette,다크펫,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/354.png,고스트,1.1,12.5,"불면, 통찰, 저주받은바디",64,115,65,83,63,65,버려진 인형에 원념이 깃들어 포켓몬이 되었다. 자신을 버린 아이를 찾고 있다.,black,3
355,duskull,해골몽,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/355.png,고스트,0.8,15.0,"부유, 통찰",20,40,90,30,90,25,어디까지라도 먹이를 쫓아가는 집념이 강한 성격이지만 아침 해가 떠오르면 포기한다.,black,3
356,dusclops,미라몽,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/356.png,고스트,1.6,30.6,"프레셔, 통찰",40,70,130,60,130,25,몸 안에서 불타고 있는 도깨비불을 들여다보면 영혼을 빼앗겨버린다.,black,3
357,tropius,트로피우스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png,"풀, 비행",2.0,100.0,"엽록소, 선파워, 수확",99,68,83,72,87,51,커다란 잎으로 하늘을 날며 아이들에게 인기가 많은 목에 생기는 달콤한 과일을 나눠준다.,green,3
358,chimecho,치렁,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png,에스퍼,0.6,1.0,부유,75,50,80,95,90,65,머리의 빨판으로 나뭇가지나 집의 처마 밑에 매달린다. 7종류의 음색을 나누어 쓴다.,blue,3
359,absol,앱솔,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png,악,1.2,47.0,"프레셔, 대운, 정의의마음",65,130,60,75,60,75,재해의 위험을 감지한다. 위험을 알리는 때에만 사람 앞에 나타난다고 한다.,white,3
360,wynaut,마자,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png,에스퍼,0.6,14.0,"그림자밟기, 텔레파시",95,23,48,23,48,23,무리를 지어 행동하는 습성이 있다. 잠들 때는 동굴 안에서 동료들과 서로 몸을 붙인다.,blue,3
361,snorunt,눈꼬마,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png,얼음,0.7,16.8,"정신력, 아이스바디, 변덕쟁이",50,50,50,50,50,50,커다란 잎사귀 아래서 여러 마리의 눈꼬마가 모여 사이좋게 살고 있다고 한다.,gray,3
362,glalie,얼음귀신,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png,얼음,1.5,256.5,"정신력, 아이스바디, 변덕쟁이",80,80,80,80,80,80,공기 중의 수분을 얼려서 얼음 갑옷으로 몸을 둘러싸 몸을 보호한다.,gray,3
363,spheal,대굴레오,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png,"얼음, 물",0.8,39.5,"두꺼운지방, 아이스바디, 둔감",70,40,50,55,50,25,아직 능숙하게 헤엄치지 못하고 구르는 쪽이 빨리 움직일 수 있다. 기쁘면 다 같이 손뼉을 친다.,blue,3
364,sealeo,씨레오,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png,"얼음, 물",1.1,87.6,"두꺼운지방, 아이스바디, 둔감",90,60,70,75,70,45,코의 신경이 민감하다. 처음 보는 것은 코로 문질러서 기억한다.,blue,3
365,walrein,씨카이저,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png,"얼음, 물",1.4,150.6,"두꺼운지방, 아이스바디, 둔감",110,80,90,95,90,65,큰 얼음을 이빨로 부순다. 두꺼운 지방은 추위뿐만 아니라 상대의 공격도 이겨낸다.,blue,3
366,clamperl,진주몽,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png,물,0.4,52.5,"조가비갑옷, 주눅",35,64,85,74,55,32,일생에 한 번 진화할 때 사이코 파워를 증폭시키는 이상한 진주를 만든다.,blue,3
367,huntail,헌테일,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/367.png,물,1.7,27.0,"쓱쓱, 수의베일",55,104,105,94,75,52,빛이 닿지 않는 심해에 서식한다. 작은 생선처럼 생긴 꼬리를 빛내어 먹잇감을 유인한다.,blue,3
368,gorebyss,분홍장이,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/368.png,물,1.8,22.6,"쓱쓱, 촉촉바디",55,84,105,114,75,52,헤엄치는 모습이 굉장히 우아하다. 가는 입으로 바위 틈새에 나 있는 해초를 먹는다.,pink,3
369,relicanth,시라칸,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/369.png,"물, 바위",1.0,23.4,"쓱쓱, 돌머리, 옹골참",100,90,130,45,65,55,1억 년 전부터 모습이 바뀌지 않은 포켓몬이다. 심해를 조사하던 중 발견되었다.,gray,3
370,luvdisc,사랑동이,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/370.png,물,0.6,8.7,"쓱쓱, 촉촉바디",43,30,55,40,65,97,따뜻한 바다에서 서식한다. 사랑동이를 발견한 커플은 영원한 사랑이 지속된다고 한다.,pink,3
371,bagon,아공이,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/371.png,드래곤,0.6,42.1,"돌머리, 우격다짐",45,75,60,40,30,50,단련된 목 근육과 철과 같이 단단한 머리로 커다란 바위를 조각조각으로 부순다.,blue,3
372,shelgon,쉘곤,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/372.png,드래곤,1.1,110.5,"돌머리, 방진",65,95,100,60,50,50,단단한 껍질 안은 세포가 변화를 시작하고 있다. 진화하는 순간에 껍질이 벗겨져 떨어진다.,white,3
373,salamence,보만다,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/373.png,"드래곤, 비행",1.5,102.6,"위협, 자기과신",95,135,80,110,80,100,화나게 하면 어쩔 도리가 없다. 모든 것을 발톱으로 갈기갈기 찢고 불꽃으로 태워서 파괴한다.,blue,3
374,beldum,메탕,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/374.png,"강철, 에스퍼",0.6,95.2,"클리어바디, 라이트메탈",40,55,80,35,60,30,몸에서 나오는 자력과 지상의 자력을 충돌시켜 하늘에 떠오른다.,blue,3
375,metang,메탕구,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/375.png,"강철, 에스퍼",1.2,202.5,"클리어바디, 라이트메탈",60,75,100,55,80,50,2마리의 메탕이 합체했다. 강철의 몸은 제트기와 충돌해도 상처 입지 않는다.,blue,3
376,metagross,메타그로스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/376.png,"강철, 에스퍼",1.6,550.0,"클리어바디, 라이트메탈",80,135,130,95,90,70,4개의 뇌가 연결되어 슈퍼컴퓨터보다 대단한 계산으로 상대를 분석한다.,blue,3
377,regirock,레지락,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/377.png,바위,1.7,230.0,"클리어바디, 옹골참",80,100,200,50,100,50,전신이 바위로 되어 있다. 싸움으로 몸이 깨어져도 바위를 붙여서 치료해 버린다.,brown,3
378,regice,레지아이스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/378.png,얼음,1.8,175.0,"클리어바디, 아이스바디",80,50,100,100,200,50,빙하 안에서 몇천 년이나 잠들어 있었다고 전해진다. 마그마로도 몸이 녹지 않는다.,blue,3
